task_type,complexity,assignee_level,tech_stack,task_priority,story_points,team_size,num_dependencies,estimated_hours,sprint_day,created_hour,remote_work,meetings_today,blocker_flag,avg_experience,juniors,mediors,seniors,tech_leads,predicted_duration_days
Code Review,High,Mid,Go,Critical,7,3,2,14,9,16,True,1,False,3.58333333,2,0,0,1,2.82632066
Testing,Low,Tech Lead,C++,High,3,2,0,6,7,15,False,3,False,3.25,0,2,0,0,1.164375
Feature Dev,Medium,Junior,Java,Medium,7,3,1,14,4,17,True,2,False,4.16666667,1,1,0,1,2.80172812
Design Review,Medium,Junior,Other,High,6,5,2,12,8,16,False,2,True,2.35,4,0,1,0,2.73613478
Design Review,Low,Tech Lead,Other,Critical,3,4,0,6,10,9,False,0,True,3.0625,3,0,0,1,0.90834666
Deployment,High,Tech Lead,Go,Low,2,2,2,4,9,14,False,1,False,3.25,0,2,0,0,1.36125
Documentation,Medium,Mid,Python,Low,8,4,2,16,10,14,False,1,False,2.375,2,2,0,0,3.88575
Deployment,Medium,Tech Lead,Python,Low,10,4,2,20,9,17,False,3,False,2.5625,3,0,1,0,4.77015688
Refactoring,Medium,Mid,Other,High,9,4,0,18,4,13,True,2,False,2.375,2,2,0,0,3.52366875
Refactoring,Medium,Junior,C++,Low,2,4,3,4,5,11,True,3,False,3.0,2,1,1,0,1.64971538
Refactoring,Low,Senior,Go,Low,11,5,2,22,2,17,False,2,False,1.5,5,0,0,0,5.02865
Testing,Low,Junior,Go,Low,13,4,2,26,4,14,False,1,False,3.5,2,1,0,1,4.910455
Design Review,High,Tech Lead,C++,High,13,5,2,26,3,16,True,2,True,3.55,2,1,2,0,5.84108771
Code Review,Low,Junior,Go,Critical,6,2,0,12,9,12,True,0,False,3.25,0,2,0,0,1.8073125
Client Meeting,Medium,Senior,JavaScript,Low,2,5,3,4,7,14,True,0,False,2.7,3,1,1,0,1.35142219
Deployment,Medium,Senior,Python,Medium,2,5,0,4,9,15,False,2,True,2.2,3,2,0,0,1.089
Bug Fix,Medium,Senior,Go,Low,3,3,0,6,10,17,True,3,True,5.0,1,0,1,1,1.4902965
Deployment,Medium,Tech Lead,JavaScript,Medium,1,4,1,2,9,18,False,1,True,4.5,0,2,2,0,0.5880875
Bug Fix,Medium,Junior,Go,Critical,12,2,2,24,2,18,False,1,False,5.75,0,0,2,0,3.53158
Client Meeting,Medium,Senior,Python,Critical,13,3,2,26,7,11,True,1,False,1.5,3,0,0,0,5.12295
Refactoring,Medium,Senior,Python,Medium,11,4,3,22,8,11,False,3,False,1.9375,3,1,0,0,5.16609375
Testing,Low,Mid,Java,Medium,1,3,1,2,10,17,True,1,False,1.5,3,0,0,0,0.6565125
Documentation,Medium,Tech Lead,C++,High,2,2,1,4,5,9,False,3,False,5.75,0,0,2,0,0.898875
Deployment,Low,Mid,C++,Critical,11,2,2,22,7,11,True,2,True,1.5,2,0,0,0,4.48807013
Client Meeting,Medium,Junior,Python,High,9,2,2,18,3,15,True,3,False,2.375,1,1,0,0,3.89458125
Refactoring,Medium,Mid,Go,Low,5,5,0,10,4,17,True,0,False,2.2,3,2,0,0,2.2869
Bug Fix,High,Tech Lead,Other,Low,5,3,1,10,10,16,False,3,False,4.08333333,0,2,1,0,2.62859896
Bug Fix,Medium,Senior,JavaScript,Critical,8,5,0,16,2,9,False,2,False,3.05,2,2,1,0,2.65612675
Deployment,High,Junior,Python,Low,5,2,0,10,7,12,False,2,False,4.5,0,1,1,0,2.3340625
Deployment,High,Tech Lead,JavaScript,Medium,7,4,0,14,10,9,True,0,False,3.0,2,1,1,0,3.1155915
Deployment,Medium,Senior,Java,Critical,2,5,1,4,7,9,False,2,False,3.95,2,1,1,1,0.81161825
Testing,High,Tech Lead,Other,Low,11,2,2,22,6,16,False,0,False,3.25,0,2,0,0,5.5275
Code Review,Low,Junior,Go,High,10,2,3,20,2,13,True,0,False,2.375,1,1,0,0,3.75548906
Bug Fix,High,Tech Lead,Go,Medium,7,4,0,14,8,14,True,3,True,4.5625,1,1,1,1,3.2611194
Code Review,High,Tech Lead,JavaScript,Low,1,2,0,2,9,9,False,0,False,3.25,0,2,0,0,0.5
Feature Dev,High,Junior,Go,Critical,7,2,1,14,9,15,False,1,False,2.375,1,1,0,0,2.89419688
Refactoring,High,Junior,Python,Low,12,5,0,24,2,17,False,3,True,3.8,1,3,0,1,6.0879819
Client Meeting,Low,Mid,Java,High,8,4,3,16,8,13,True,3,False,3.5,2,1,0,1,3.01442006
Client Meeting,Medium,Tech Lead,Go,High,9,2,0,18,4,10,True,2,True,2.375,1,1,0,0,3.87603563
Bug Fix,Medium,Mid,Go,Critical,10,4,3,20,6,15,False,3,False,4.0625,1,1,2,0,3.40386484
Code Review,Medium,Junior,Other,High,4,5,0,8,1,9,False,3,False,4.15,0,4,0,1,1.44986625
Refactoring,Low,Tech Lead,JavaScript,Low,9,4,0,18,4,9,False,3,False,1.5,4,0,0,0,3.99135
Client Meeting,Medium,Tech Lead,Go,High,10,4,2,20,1,18,True,0,False,2.8125,1,3,0,0,3.89842031
Code Review,Medium,Junior,Go,High,5,4,3,10,8,13,True,1,False,4.5,0,2,2,0,1.98201938
Deployment,Medium,Tech Lead,JavaScript,Medium,10,2,2,20,10,18,False,0,False,3.625,1,0,1,0,3.83210625
Refactoring,High,Junior,C++,High,12,3,0,24,2,13,False,2,False,3.25,0,3,0,0,4.82625
Documentation,Medium,Mid,Java,High,1,3,2,2,3,11,False,3,False,2.66666667,1,2,0,0,0.87
Code Review,Low,Senior,Python,High,4,4,1,8,3,11,True,0,True,2.375,2,2,0,0,1.62181491
Refactoring,High,Mid,Java,Critical,9,3,1,18,8,11,False,2,False,2.08333333,2,1,0,0,3.80059792
Testing,High,Junior,C++,High,3,2,2,6,8,17,True,3,False,4.5,0,1,1,0,1.58809613
Deployment,Medium,Junior,Python,Critical,1,3,1,2,10,12,False,1,False,4.16666667,1,1,0,1,0.5
Code Review,Medium,Mid,C++,Medium,6,2,3,12,5,9,False,2,False,2.375,1,1,0,0,2.9928125
Bug Fix,High,Mid,Java,High,11,2,0,22,10,14,True,3,False,1.5,2,0,0,0,5.19183
Refactoring,Medium,Senior,Other,Medium,3,5,1,6,9,11,True,1,False,1.5,5,0,0,0,1.5605625
Refactoring,Low,Junior,Go,High,8,5,1,16,5,15,True,1,False,1.85,4,1,0,0,2.98003388
Documentation,High,Senior,C++,Critical,12,4,1,24,2,10,False,2,False,3.0,2,1,1,0,4.59782425
Refactoring,High,Tech Lead,Other,Critical,7,4,3,14,8,12,True,0,False,3.9375,1,2,0,1,2.81025519
Refactoring,Medium,Senior,Go,Low,3,4,1,6,3,15,False,0,False,3.4375,1,2,1,0,1.33691766
Code Review,Medium,Tech Lead,JavaScript,High,12,2,2,24,6,18,False,1,False,3.625,1,0,1,0,4.1707575
Feature Dev,Medium,Tech Lead,Go,Medium,4,5,3,8,4,12,True,1,False,3.4,1,3,1,0,2.03649075
Client Meeting,Medium,Mid,C++,Low,12,2,3,24,2,12,True,0,True,5.75,0,0,2,0,5.32942988
Feature Dev,High,Tech Lead,Go,Medium,6,4,3,12,3,10,False,1,False,3.5,2,1,0,1,2.9086625
Design Review,Medium,Tech Lead,Python,Critical,8,5,2,16,6,10,True,1,True,3.05,2,2,1,0,3.24828677
Client Meeting,Medium,Tech Lead,Other,Low,11,5,0,22,9,17,True,3,False,2.55,2,3,0,0,5.27921625
Testing,High,Tech Lead,Other,Medium,1,3,0,2,7,9,False,2,False,5.0,1,0,1,1,0.51612
Client Meeting,Medium,Junior,JavaScript,Low,7,4,0,14,9,12,False,2,True,3.9375,1,2,0,1,3.11442656
Testing,Medium,Tech Lead,Java,Low,12,4,2,24,4,11,False,3,False,3.625,2,0,2,0,5.1299325
Testing,Medium,Junior,C++,Low,9,4,1,18,5,18,True,2,False,3.625,2,0,2,0,3.94007316
Bug Fix,High,Mid,C++,Medium,5,2,3,10,8,18,False,1,False,2.375,1,1,0,0,2.7965625
Client Meeting,High,Junior,Java,Low,9,3,1,18,9,14,False,2,True,2.91666667,2,0,1,0,5.02837532
Bug Fix,Medium,Tech Lead,Other,Medium,10,5,1,20,1,11,False,2,False,3.9,1,2,2,0,3.700545
Refactoring,Medium,Junior,C++,High,8,3,0,16,9,9,False,2,True,1.5,3,0,0,0,3.45015
Code Review,High,Mid,JavaScript,Low,2,4,2,4,3,13,True,1,False,3.5,2,1,0,1,1.33974225
Testing,Medium,Junior,Java,Low,2,5,3,4,1,16,True,1,True,2.7,3,1,1,0,1.60548956
Refactoring,High,Mid,Go,Critical,2,4,3,4,5,9,True,2,True,2.375,2,2,0,0,1.51244723
Design Review,Medium,Tech Lead,JavaScript,High,11,2,3,22,5,11,False,0,False,3.25,0,2,0,0,4.0921875
Design Review,Medium,Tech Lead,JavaScript,Medium,13,4,2,26,1,17,False,3,False,4.5625,1,1,1,1,4.652325
Documentation,High,Mid,C++,High,3,3,3,6,8,9,False,1,False,2.08333333,2,1,0,0,1.7297625
Testing,Medium,Mid,JavaScript,Critical,7,2,2,14,6,15,False,2,False,3.625,1,0,1,0,2.49978094
Design Review,Medium,Tech Lead,JavaScript,Low,8,4,3,16,1,13,False,2,True,3.5,2,1,0,1,4.09365688
Design Review,Medium,Junior,Go,High,6,5,1,12,7,9,True,3,False,1.5,5,0,0,0,2.76058125
Code Review,Medium,Tech Lead,Java,High,12,5,2,24,8,15,False,2,False,1.85,4,1,0,0,4.805775
Client Meeting,High,Tech Lead,C++,Medium,6,3,2,12,8,15,False,0,False,3.5,1,1,1,0,2.745585
Code Review,High,Senior,Java,Medium,6,5,2,12,2,18,False,3,False,3.8,1,3,0,1,2.90472
Client Meeting,High,Mid,Go,Critical,12,4,3,24,1,11,False,1,False,5.625,0,1,2,1,3.90316175
Design Review,High,Junior,C++,High,5,5,0,10,10,18,False,1,False,3.95,2,1,1,1,1.793448
Code Review,Medium,Senior,C++,Medium,3,4,0,6,9,14,True,0,False,5.1875,1,0,2,1,0.95319
Design Review,Low,Tech Lead,Go,Medium,2,2,0,4,6,18,False,2,False,3.25,0,2,0,0,0.8625
Refactoring,Medium,Tech Lead,JavaScript,Low,7,4,1,14,2,14,True,3,False,2.5625,3,0,1,0,3.53873051
Testing,High,Senior,Python,High,4,4,1,8,7,18,True,1,False,5.625,0,1,2,1,1.49412532
Documentation,Low,Junior,Python,Medium,10,3,0,20,5,14,True,3,True,2.08333333,2,1,0,0,4.48573125
Design Review,Medium,Junior,Java,Low,7,2,3,14,6,11,False,3,False,2.375,1,1,0,0,3.83178125
Design Review,Low,Senior,JavaScript,Low,9,2,0,18,4,10,True,3,True,2.375,1,1,0,0,4.41324056
Design Review,High,Junior,C++,Critical,12,3,2,24,2,18,False,0,False,2.08333333,2,1,0,0,4.9263875
Client Meeting,Medium,Mid,Python,High,7,5,1,14,8,13,True,3,False,3.45,2,2,0,1,2.70615516
Deployment,Low,Mid,Other,Medium,11,4,0,22,10,14,True,3,True,3.0625,3,0,0,1,4.42596361
Bug Fix,High,Mid,JavaScript,Low,8,5,1,16,4,9,True,3,False,3.45,2,2,0,1,4.20309842
Refactoring,Low,Senior,Python,Critical,13,2,3,26,10,12,True,3,False,2.375,1,1,0,0,4.75540734
Feature Dev,High,Junior,Go,Medium,11,5,2,22,10,10,False,0,False,3.95,2,1,1,1,4.450408
Bug Fix,High,Junior,C++,Low,10,3,1,20,3,11,False,2,False,4.75,0,2,0,1,4.46149688
Feature Dev,Medium,Senior,Python,Critical,4,5,1,8,1,17,False,3,False,3.05,2,2,1,0,1.60148819
Refactoring,Medium,Tech Lead,JavaScript,Medium,13,3,1,26,1,9,True,3,True,2.08333333,2,1,0,0,6.49855938
Bug Fix,Medium,Mid,JavaScript,Critical,6,2,2,12,1,12,False,3,False,4.5,0,1,1,0,2.1643125
Bug Fix,Low,Tech Lead,JavaScript,Critical,6,2,0,12,9,13,True,2,False,1.5,2,0,0,0,2.1589575
Refactoring,High,Mid,Python,High,12,2,3,24,8,17,True,2,False,2.375,1,1,0,0,5.72132531
Deployment,Low,Senior,Python,Critical,5,3,1,10,2,10,True,3,False,4.16666667,1,1,0,1,1.70104922
Deployment,Low,Junior,Other,Medium,7,5,1,14,2,14,False,2,False,2.2,3,2,0,0,2.8413
Design Review,Medium,Senior,JavaScript,High,2,2,1,4,5,10,False,1,False,4.5,0,1,1,0,0.80206875
Code Review,High,Mid,Python,High,3,3,1,6,5,13,False,1,False,5.58333333,0,1,1,1,1.147194
Deployment,Low,Senior,Java,Low,10,3,0,20,7,10,True,1,True,2.08333333,2,1,0,0,4.68126313
Feature Dev,Medium,Junior,Java,Low,6,3,0,12,2,10,True,2,False,1.5,3,0,0,0,3.078075
Refactoring,Medium,Mid,Python,Medium,5,4,3,10,10,16,True,1,True,3.0625,3,0,0,1,2.64934441
Refactoring,Medium,Senior,Python,Medium,3,4,1,6,10,14,False,3,False,4.0625,1,1,2,0,1.39105312
Deployment,Medium,Mid,JavaScript,Medium,12,4,0,24,8,14,True,0,False,4.125,2,0,1,1,4.14414
Testing,High,Senior,JavaScript,High,11,5,1,22,10,16,False,3,True,4.8,1,1,2,1,4.17518046
Deployment,Medium,Mid,C++,Medium,4,2,0,8,1,14,True,3,False,3.625,1,0,1,0,1.77791906
Code Review,High,Tech Lead,Go,High,7,4,3,14,1,17,False,1,False,5.625,0,1,2,1,2.5668045
Refactoring,High,Junior,Go,Low,4,3,0,8,5,16,True,0,True,2.66666667,1,2,0,0,2.259796
Feature Dev,Medium,Mid,Java,Critical,1,4,2,2,3,10,False,2,False,2.375,2,2,0,0,0.75065625
Documentation,High,Tech Lead,C++,High,1,5,3,2,1,16,True,2,True,3.95,2,1,1,1,0.9580375
Feature Dev,Medium,Senior,JavaScript,High,5,4,0,10,7,11,True,2,False,2.8125,1,3,0,0,1.99454063
Feature Dev,Medium,Junior,Java,High,10,2,0,20,9,14,True,3,False,3.625,1,0,1,0,3.62134041
Documentation,Medium,Mid,Java,Low,4,4,2,8,3,11,False,2,False,3.625,2,0,2,0,1.99497375
Refactoring,Low,Mid,Java,Critical,6,2,2,12,4,17,False,1,False,3.25,0,2,0,0,2.04
Client Meeting,High,Mid,Other,Medium,6,2,3,12,4,10,False,2,False,4.5,0,1,1,0,2.8942375
Client Meeting,Medium,Mid,Go,Medium,9,3,3,18,5,14,False,3,False,5.58333333,0,1,1,1,3.4017
Testing,High,Senior,JavaScript,Critical,13,3,1,26,8,11,False,3,False,3.58333333,2,0,0,1,4.78117386
Bug Fix,Low,Senior,Java,High,5,5,0,10,10,11,True,2,False,3.8,1,3,0,1,1.633905
Documentation,High,Tech Lead,C++,Low,4,2,3,8,2,17,True,1,True,2.375,1,1,0,0,2.97956072
Deployment,High,Mid,Other,Low,13,5,1,26,10,14,False,3,False,3.4,1,3,1,0,6.3805533
Deployment,Low,Junior,C++,Medium,5,5,0,10,1,9,False,0,True,3.45,2,2,0,1,1.7446275
Design Review,High,Tech Lead,Other,Critical,11,3,3,22,5,18,False,3,False,2.91666667,2,0,1,0,4.57078752
Bug Fix,Medium,Junior,Other,High,9,4,3,18,4,13,False,0,False,3.9375,1,2,0,1,3.12729609
Feature Dev,High,Mid,Other,Medium,6,5,2,12,10,13,False,3,False,3.9,1,2,2,0,2.858352
Code Review,High,Mid,C++,High,9,2,2,18,10,17,False,2,False,4.5,0,1,1,0,3.54438
Feature Dev,Medium,Senior,Python,Medium,1,4,0,2,6,12,False,0,False,4.125,2,0,1,1,0.5
Design Review,High,Mid,JavaScript,Critical,4,4,1,8,6,9,False,2,False,3.0,2,1,1,0,1.71537225
Code Review,High,Mid,C++,Critical,5,3,1,10,8,11,True,3,False,2.66666667,1,2,0,0,2.3725625
Client Meeting,Medium,Senior,Java,High,11,2,0,22,1,16,False,2,True,4.5,0,1,1,0,3.8652075
Design Review,High,Senior,Other,High,1,4,2,2,10,13,False,0,False,3.0,2,1,1,0,0.630306
Client Meeting,Medium,Junior,JavaScript,Low,4,4,1,8,2,18,False,1,False,2.375,2,2,0,0,1.99684375
Bug Fix,Low,Junior,C++,Critical,10,2,1,20,9,15,True,0,False,2.375,1,1,0,0,3.28412109
Design Review,High,Junior,Go,Low,10,4,3,20,10,13,False,3,False,4.5625,1,1,1,1,4.72050563
Code Review,High,Tech Lead,Other,Medium,4,2,2,8,3,11,False,3,True,4.5,0,1,1,0,2.278045
Documentation,High,Mid,Go,Medium,6,2,2,12,2,14,True,3,False,3.625,1,0,1,0,3.1441095
Bug Fix,High,Senior,JavaScript,Critical,4,3,0,8,8,18,False,2,True,3.5,1,1,1,0,1.71141465
Design Review,Medium,Senior,C++,High,9,5,1,18,5,15,False,3,False,4.15,0,4,0,1,3.09050438
Testing,Low,Junior,Go,Low,4,2,1,8,5,14,False,0,False,2.375,1,1,0,0,1.71620625
Feature Dev,High,Tech Lead,C++,High,12,3,1,24,8,9,True,2,True,2.91666667,2,0,1,0,5.6475303
Testing,Medium,Mid,Other,High,10,3,2,20,10,16,True,2,False,4.16666667,1,1,0,1,3.60222187
Design Review,High,Tech Lead,C++,High,1,4,3,2,5,11,False,3,False,3.0,2,1,1,0,1.0035135
Documentation,Medium,Tech Lead,JavaScript,Medium,12,3,2,24,4,13,False,2,False,3.58333333,2,0,0,1,4.63639583
Code Review,Low,Mid,Go,Medium,6,2,0,12,3,18,False,1,False,2.375,1,1,0,0,2.217625
Testing,High,Senior,Java,Low,1,4,1,2,7,17,False,0,False,4.0625,1,1,2,0,0.56569494
Testing,Medium,Senior,Python,Medium,4,5,2,8,1,13,False,0,False,3.05,2,2,1,0,1.7462425
Design Review,Medium,Senior,Other,Critical,4,5,0,8,8,12,False,0,False,3.9,1,2,2,0,1.156952
Design Review,Medium,Tech Lead,Java,Low,9,2,1,18,5,9,True,2,False,4.5,0,1,1,0,3.87220969
Refactoring,Medium,Junior,Java,High,6,2,2,12,1,9,True,3,False,1.5,2,0,0,0,2.905875
Feature Dev,Medium,Mid,Java,Critical,3,5,2,6,8,13,True,0,False,4.45,2,0,2,1,1.04553028
Code Review,High,Mid,Java,High,9,2,2,18,7,17,True,1,False,2.375,1,1,0,0,4.20985688
Documentation,High,Tech Lead,Python,Critical,2,4,1,4,3,11,False,3,False,4.5625,1,1,1,1,0.93407456
Bug Fix,High,Tech Lead,C++,Critical,2,2,3,4,10,12,False,3,False,3.625,1,0,1,0,1.26504066
Bug Fix,High,Tech Lead,Go,Medium,5,2,0,10,10,10,True,3,False,4.5,0,1,1,0,2.3170875
Refactoring,Low,Mid,Go,Critical,9,4,0,18,2,13,True,0,False,3.0625,3,0,0,1,2.60117452
Bug Fix,Medium,Tech Lead,Go,Medium,10,2,1,20,9,18,False,3,False,2.375,1,1,0,0,4.3665625
Testing,Medium,Senior,Other,Low,6,4,2,12,10,17,False,1,True,2.5625,3,0,1,0,3.19393113
Refactoring,Medium,Tech Lead,Java,Low,1,3,2,2,2,10,False,1,False,3.5,1,1,1,0,0.78958
Testing,High,Mid,Java,High,3,2,2,6,9,10,False,3,False,2.375,1,1,0,0,1.7485875
Deployment,Medium,Tech Lead,C++,Medium,12,2,1,24,9,17,True,0,False,3.625,1,0,1,0,4.63194703
Testing,Low,Mid,JavaScript,Critical,4,3,2,8,2,17,True,2,False,1.5,3,0,0,0,1.77473625
Bug Fix,Low,Junior,JavaScript,Critical,12,3,1,24,7,15,True,2,False,1.5,3,0,0,0,4.27217438
Documentation,Low,Senior,Java,Critical,12,3,3,24,4,13,False,3,False,2.08333333,2,1,0,0,4.29154375
Feature Dev,High,Senior,C++,Low,10,2,2,20,3,15,False,0,False,4.5,0,1,1,0,4.5747625
Feature Dev,High,Senior,Other,Low,10,2,0,20,5,11,False,1,False,2.375,1,1,0,0,5.0730625
Refactoring,High,Mid,JavaScript,Critical,11,2,0,22,6,9,False,0,True,4.5,0,1,1,0,4.01552113
Documentation,Medium,Junior,Other,Medium,5,2,3,10,10,14,True,2,True,1.5,2,0,0,0,3.13726875
Feature Dev,Medium,Mid,Java,Low,10,4,0,20,6,18,False,2,False,3.0,2,1,1,0,4.25733
Documentation,Medium,Junior,JavaScript,Critical,8,5,0,16,6,14,False,2,False,3.45,2,2,0,1,2.54645125
Testing,High,Tech Lead,C++,High,12,3,3,24,2,14,True,1,False,4.08333333,0,2,1,0,4.98447534
Deployment,High,Tech Lead,Other,Medium,9,2,2,18,2,17,False,0,False,3.625,1,0,1,0,3.9568725
Bug Fix,Medium,Tech Lead,Java,Low,6,4,1,12,4,15,False,1,False,3.4375,1,2,1,0,2.62431984
Feature Dev,High,Senior,Java,High,1,3,3,2,1,16,False,2,False,4.08333333,0,2,1,0,0.86808938
Client Meeting,High,Mid,Java,Low,9,5,1,18,4,18,False,1,False,3.75,0,4,1,0,4.27426862
Deployment,High,Junior,Go,Low,5,3,2,10,4,17,True,0,False,5.0,1,0,1,1,2.348346
Deployment,Medium,Junior,C++,Medium,1,2,0,2,8,14,False,1,False,3.625,1,0,1,0,0.5
Client Meeting,Medium,Tech Lead,JavaScript,Low,1,3,1,2,6,9,False,2,True,2.91666667,2,0,1,0,0.83992906
Deployment,Medium,Mid,C++,Critical,11,3,3,22,5,9,False,1,False,4.16666667,1,1,0,1,3.56410312
Feature Dev,Medium,Mid,Java,Medium,11,2,2,22,1,12,True,3,True,3.25,0,2,0,0,5.4140625
Refactoring,Medium,Senior,Go,Critical,13,5,2,26,8,17,True,0,True,3.05,2,2,1,0,4.96266035
Refactoring,High,Junior,JavaScript,Critical,5,4,0,10,3,17,False,0,False,4.125,2,0,1,1,1.60749875
Documentation,Medium,Junior,Go,Critical,1,2,3,2,6,9,True,1,False,2.375,1,1,0,0,0.83197734
Code Review,High,Mid,JavaScript,Medium,5,3,1,10,6,11,False,2,False,3.5,1,1,1,0,2.3777125
Design Review,Medium,Senior,C++,High,12,2,3,24,4,15,False,3,False,3.25,0,2,0,0,4.6828125
Bug Fix,High,Senior,Go,Medium,1,3,2,2,4,12,False,1,False,2.66666667,1,2,0,0,0.83133333
Design Review,Medium,Tech Lead,Go,Medium,8,3,3,16,9,13,True,3,False,3.5,1,1,1,0,3.72134438
Refactoring,Low,Junior,Python,Low,9,4,1,18,2,12,False,0,False,1.9375,3,1,0,0,3.74065313
Testing,Low,Junior,JavaScript,Low,4,2,0,8,7,16,False,0,False,1.5,2,0,0,0,1.6236
Testing,High,Tech Lead,C++,Medium,2,2,1,4,5,10,True,1,False,4.5,0,1,1,0,1.04268937
Documentation,High,Tech Lead,JavaScript,Medium,7,5,0,14,2,13,True,1,True,3.95,2,1,1,1,3.18386838
Documentation,High,Senior,Go,Critical,13,3,0,26,7,9,True,2,False,2.08333333,2,1,0,0,5.49266813
Client Meeting,Medium,Junior,Python,Low,3,5,2,6,10,16,True,2,False,3.05,2,2,1,0,1.80460376
Documentation,High,Junior,Go,High,5,4,0,10,5,16,True,1,False,2.8125,1,3,0,0,2.1758625
Documentation,Low,Mid,C++,High,9,3,0,18,3,10,False,2,False,1.5,3,0,0,0,3.1734
Bug Fix,High,Senior,Other,Low,8,3,0,16,9,9,False,0,False,4.33333333,1,0,2,0,3.36118933
Bug Fix,Medium,Senior,Java,High,4,3,1,8,6,14,True,0,False,3.5,1,1,1,0,1.48382719
Deployment,High,Junior,Python,Medium,13,3,2,26,8,10,True,1,False,4.16666667,1,1,0,1,5.67461125
Design Review,High,Junior,Other,Low,5,4,1,10,2,11,True,0,False,5.625,0,1,2,1,2.14070588
Deployment,Medium,Tech Lead,Other,Low,10,3,3,20,8,11,True,3,False,2.66666667,1,2,0,0,5.303375
Bug Fix,High,Senior,JavaScript,Critical,2,4,0,4,8,16,True,0,False,2.375,2,2,0,0,0.80570438
Client Meeting,Low,Junior,Other,Low,10,3,1,20,10,15,True,2,True,3.58333333,2,0,0,1,4.39012011
Deployment,Medium,Tech Lead,Python,Medium,1,5,1,2,1,13,True,3,False,3.95,2,1,1,1,0.74104275
Deployment,Low,Senior,C++,Low,8,2,3,16,8,11,True,0,False,2.375,1,1,0,0,3.77403469
Design Review,Low,Senior,Java,High,6,3,0,12,2,13,False,1,False,3.25,0,3,0,0,1.906875
Code Review,Low,Senior,Java,Critical,6,4,3,12,10,13,True,2,False,3.25,0,4,0,0,2.35117969
Feature Dev,Medium,Junior,Other,Medium,12,5,3,24,10,13,True,3,False,3.45,2,2,0,1,5.13475594
Client Meeting,Medium,Junior,JavaScript,Critical,10,3,2,20,6,9,False,1,False,2.91666667,2,0,1,0,3.46152583
Code Review,High,Junior,Go,High,8,3,0,16,1,10,False,3,True,4.33333333,1,0,2,0,3.2716794
Feature Dev,Low,Tech Lead,Java,Critical,6,4,1,12,3,10,True,3,True,3.0625,3,0,0,1,2.30492964
Client Meeting,High,Tech Lead,Python,Low,5,3,3,10,7,15,True,0,True,5.0,1,0,1,1,2.73221025
Documentation,Low,Senior,Go,Critical,10,2,0,20,1,16,True,2,True,2.375,1,1,0,0,3.66070031
Documentation,Low,Senior,Java,Medium,9,5,0,18,5,18,False,0,False,3.45,2,2,0,1,2.854845
Documentation,Low,Junior,Go,Low,6,2,0,12,6,11,False,0,False,2.375,1,1,0,0,2.33145
Testing,High,Mid,Java,High,1,5,0,2,5,13,True,3,True,3.95,2,1,1,1,0.65595361
Feature Dev,Medium,Tech Lead,Other,Low,1,3,2,2,4,16,True,2,False,4.91666667,0,1,2,0,0.83463187
Deployment,Low,Mid,Python,Critical,1,2,0,2,4,12,True,2,False,1.5,2,0,0,0,0.512295
Design Review,Medium,Junior,Other,High,2,5,1,4,7,14,True,1,True,4.25,0,3,2,0,0.91056302
Code Review,High,Senior,Java,High,13,4,0,26,10,15,False,0,False,3.0,2,1,1,0,4.959513
Refactoring,Medium,Mid,JavaScript,Medium,1,4,3,2,10,13,True,3,False,3.0,2,1,1,0,1.11271125
Refactoring,Low,Senior,C++,Low,5,2,1,10,9,12,False,3,False,1.5,2,0,0,0,2.536875
Bug Fix,High,Tech Lead,Go,Low,11,4,1,22,9,11,False,3,True,3.5,2,1,0,1,5.85871413
Bug Fix,Medium,Senior,Java,High,7,2,2,14,3,15,True,2,False,2.375,1,1,0,0,3.06002813
Bug Fix,Medium,Mid,Go,Critical,10,2,3,20,4,18,True,0,False,4.5,0,1,1,0,3.37091672
Refactoring,Medium,Mid,C++,Medium,11,5,2,22,2,10,True,3,False,3.95,2,1,1,1,4.359075
Refactoring,Medium,Junior,Python,Critical,13,3,1,26,4,18,True,1,False,3.5,1,1,1,0,4.36433616
Refactoring,High,Senior,Other,Low,12,3,3,24,6,14,False,3,False,2.08333333,2,1,0,0,6.8682625
Client Meeting,High,Tech Lead,C++,High,1,5,3,2,3,17,False,3,False,4.3,1,2,1,1,0.8866638
Deployment,High,Mid,Java,Critical,5,3,3,10,5,17,False,0,False,2.66666667,1,2,0,0,2.25958333
Design Review,Medium,Tech Lead,Python,High,2,2,1,4,3,14,True,2,False,1.5,2,0,0,0,1.11391875
Bug Fix,Medium,Mid,Java,Critical,8,4,2,16,3,12,True,0,False,4.0625,1,1,2,0,2.63351648
Deployment,Medium,Senior,JavaScript,Critical,7,4,2,14,7,18,True,2,False,1.9375,3,1,0,0,2.95445391
Bug Fix,High,Junior,Python,High,2,4,2,4,7,14,True,2,False,3.4375,1,2,1,0,1.20808741
Design Review,Medium,Senior,Other,Low,13,5,0,26,7,15,False,3,False,3.9,1,2,2,0,5.146735
Testing,High,Senior,Other,Low,7,3,0,14,1,10,False,1,False,2.08333333,2,1,0,0,3.63678333
Refactoring,High,Junior,Go,Medium,1,2,3,2,8,16,True,2,False,2.375,1,1,0,0,1.14364688
Design Review,Medium,Mid,JavaScript,Low,6,5,3,12,7,15,True,0,False,1.85,4,1,0,0,3.31643813
Client Meeting,Medium,Tech Lead,Other,Low,6,5,0,12,10,13,False,1,False,1.5,5,0,0,0,2.81875
