task_type,complexity,assignee_level,tech_stack,task_priority,story_points,team_size,num_dependencies,estimated_hours,sprint_day,created_hour,remote_work,meetings_today,blocker_flag,avg_experience,juniors,mediors,seniors,tech_leads,predicted_duration_days
Refactoring,Low,Tech Lead,Other,High,6,3,3,12,1,17,False,1,True,4.75,0,2,0,1,2.19830119
Feature Dev,Medium,Senior,Other,Low,7,5,2,14,10,12,True,3,False,3.9,1,2,2,0,3.3406989
Testing,Medium,Tech Lead,Python,High,13,3,0,26,9,15,True,1,False,2.08333333,2,1,0,0,4.98763125
Bug Fix,Medium,Junior,C++,High,10,4,2,20,1,16,False,2,True,4.5625,1,1,1,1,3.57346688
Documentation,Low,Mid,Go,Critical,6,2,0,12,8,18,False,3,False,2.375,1,1,0,0,2.05179375
Code Review,Low,Mid,Python,Low,11,5,3,22,2,18,False,0,False,3.1,3,1,0,1,4.35498525
Feature Dev,Low,Junior,Python,Low,10,3,1,20,10,13,False,0,False,3.25,0,3,0,0,3.8671875
Deployment,Low,Mid,Go,Medium,6,2,0,12,3,14,True,2,False,2.375,1,1,0,0,2.4315375
Documentation,Medium,Tech Lead,Go,Medium,3,2,3,6,3,13,True,3,False,3.625,1,0,1,0,1.82470641
Feature Dev,High,Mid,Python,Critical,3,5,2,6,2,17,True,0,False,2.9,1,4,0,0,1.431927
Testing,High,Mid,JavaScript,Medium,4,3,0,8,9,18,True,3,False,2.91666667,2,0,1,0,2.07969212
Refactoring,High,Senior,Python,Critical,2,3,3,4,4,17,False,2,False,3.5,1,1,1,0,1.19738012
Client Meeting,High,Mid,C++,Low,10,2,1,20,9,18,True,1,False,4.5,0,1,1,0,4.75448531
Testing,High,Mid,C++,High,11,2,3,22,6,12,False,0,False,2.375,1,1,0,0,4.86601875
Code Review,High,Junior,C++,Critical,11,3,1,22,2,18,False,2,False,5.58333333,0,1,1,1,3.596027
Deployment,High,Mid,Other,High,2,3,2,4,6,13,False,1,False,2.91666667,2,0,1,0,1.0995435
Client Meeting,Medium,Tech Lead,Other,Medium,3,5,0,6,7,18,False,0,True,3.95,2,1,1,1,1.095996
Feature Dev,Medium,Junior,JavaScript,High,8,2,0,16,8,16,False,0,False,2.375,1,1,0,0,2.826
Code Review,Medium,Mid,JavaScript,Low,2,4,2,4,9,10,True,0,False,3.0,2,1,1,0,1.17076575
Bug Fix,Medium,Mid,Go,Medium,5,2,0,10,6,13,False,3,False,3.25,0,2,0,0,2.15625
Bug Fix,High,Senior,C++,High,8,3,2,16,9,12,False,0,False,3.5,1,1,1,0,3.2139495
Code Review,Medium,Mid,C++,Medium,11,4,0,22,10,18,True,2,True,3.9375,1,2,0,1,4.55838797
Testing,Medium,Tech Lead,Other,Medium,11,5,0,22,5,15,True,3,False,4.3,1,2,1,1,4.018077
Refactoring,Medium,Junior,C++,High,10,5,2,20,9,16,False,0,False,3.55,2,1,2,0,3.3558705
Code Review,Medium,Junior,C++,Critical,6,3,2,12,8,11,True,2,False,3.5,1,1,1,0,2.32230731
Code Review,High,Senior,JavaScript,Critical,9,5,2,18,5,17,False,1,True,4.65,0,3,1,1,3.38785469
Deployment,Medium,Mid,JavaScript,Critical,5,2,1,10,4,12,False,3,True,3.625,1,0,1,0,2.04148777
Deployment,Low,Senior,Other,Medium,13,4,0,26,1,13,False,1,False,1.5,4,0,0,0,4.8995
Code Review,Medium,Mid,Other,Critical,13,2,2,26,7,17,False,3,False,1.5,2,0,0,0,5.05325
Bug Fix,Medium,Tech Lead,JavaScript,Medium,6,5,1,12,10,11,False,1,False,4.45,2,0,2,1,2.06958375
Client Meeting,Medium,Tech Lead,Java,Medium,9,3,1,18,5,17,False,2,False,6.41666667,0,0,2,1,2.988175
Client Meeting,Low,Senior,Other,High,13,3,3,26,9,12,True,3,False,4.75,0,2,0,1,4.20449991
Refactoring,Low,Mid,Other,Medium,6,3,0,12,6,11,True,2,True,2.66666667,1,2,0,0,2.63494
Documentation,Low,Mid,C++,Low,2,3,3,4,2,16,False,3,True,3.25,0,3,0,0,1.66753125
Deployment,Low,Senior,Python,Medium,6,2,0,12,8,9,True,1,False,3.25,0,2,0,0,2.2246875
Client Meeting,High,Mid,Go,High,3,4,0,6,3,17,True,1,False,4.125,2,0,1,1,1.14999885
Deployment,Medium,Senior,Other,Critical,6,4,3,12,9,14,True,3,False,3.25,0,4,0,0,2.63566406
Client Meeting,High,Junior,Java,High,6,5,0,12,1,11,False,1,True,2.55,2,3,0,0,2.7535365
Feature Dev,High,Tech Lead,Python,High,3,3,1,6,4,9,False,1,True,3.5,1,1,1,0,1.44789233
Design Review,High,Senior,Go,Critical,1,5,3,2,1,18,False,2,False,4.3,1,2,1,1,0.7681977
Design Review,Medium,Senior,Java,High,3,4,2,6,5,9,False,2,True,4.5625,1,1,1,1,1.34997638
Deployment,High,Tech Lead,Other,Low,6,5,3,12,5,11,False,1,False,3.05,2,2,1,0,3.34635208
Deployment,Medium,Senior,JavaScript,High,12,2,2,24,10,12,True,1,True,1.5,2,0,0,0,5.540535
Bug Fix,Low,Mid,JavaScript,Critical,2,3,3,4,6,11,False,2,True,2.08333333,2,1,0,0,1.27561271
Testing,High,Senior,Go,Low,11,2,0,22,5,15,True,1,False,1.5,2,0,0,0,6.108795
Documentation,Medium,Junior,Java,Low,9,2,2,18,5,9,True,1,False,4.5,0,1,1,0,3.921225
Testing,Low,Tech Lead,Other,Low,8,4,1,16,5,13,False,0,False,3.25,0,4,0,0,3.1246875
Client Meeting,High,Junior,Python,High,8,4,0,16,9,15,False,0,True,5.625,0,1,2,1,2.7560808
Feature Dev,Low,Mid,JavaScript,Critical,7,2,3,14,10,12,True,1,True,2.375,1,1,0,0,2.95746052
Testing,High,Mid,Other,Low,3,3,3,6,4,12,True,3,False,2.08333333,2,1,0,0,2.44989938
Bug Fix,High,Mid,JavaScript,High,5,5,1,10,8,10,True,1,False,3.8,1,3,0,1,2.08322888
Refactoring,High,Mid,C++,Critical,5,4,1,10,9,13,True,3,False,4.5625,1,1,1,1,1.96871555
Feature Dev,High,Senior,Other,Low,9,4,3,18,6,16,False,3,False,2.8125,1,3,0,0,5.16047812
Code Review,Medium,Junior,JavaScript,High,5,3,3,10,7,18,True,1,True,2.91666667,2,0,1,0,2.45335643
Design Review,Medium,Junior,C++,Critical,13,3,3,26,1,17,False,3,True,3.5,1,1,1,0,4.99162606
Code Review,High,Junior,Java,Low,13,3,3,26,1,12,False,2,False,3.5,1,1,1,0,6.54364425
Code Review,Low,Junior,JavaScript,Medium,2,4,3,4,6,16,False,1,False,3.5,2,1,0,1,1.1160125
Bug Fix,Medium,Senior,Java,Medium,13,5,3,26,7,9,False,0,False,3.55,2,1,2,0,4.8993975
Design Review,Low,Mid,C++,High,5,2,0,10,10,17,True,0,False,3.25,0,2,0,0,1.5946875
Deployment,High,Mid,JavaScript,High,8,5,0,16,6,9,False,1,True,5.15,0,2,2,1,2.8309743
Refactoring,Medium,Tech Lead,C++,Critical,1,2,3,2,7,18,False,2,False,4.5,0,1,1,0,0.75750938
Refactoring,High,Tech Lead,JavaScript,High,7,3,3,14,7,11,False,3,False,4.91666667,0,1,2,0,2.86882125
Documentation,Medium,Tech Lead,Go,Medium,4,5,1,8,7,10,True,2,False,3.9,1,2,2,0,1.74180825
Documentation,Medium,Senior,Python,Medium,4,3,3,8,8,18,True,1,True,3.25,0,3,0,0,2.32804688
Feature Dev,Low,Mid,Go,Critical,12,2,0,24,10,15,True,2,False,1.5,2,0,0,0,4.1349525
Deployment,High,Junior,Python,Low,11,4,3,22,10,17,False,1,False,3.0,2,1,1,0,5.6865765
Documentation,Medium,Mid,JavaScript,High,5,2,1,10,9,9,True,2,False,1.5,2,0,0,0,2.27626875
Documentation,Low,Junior,Java,Low,7,4,3,14,7,18,True,2,False,3.9375,1,2,0,1,3.14132388
Deployment,Medium,Mid,Other,Low,8,4,0,16,6,18,False,0,True,3.875,0,3,1,0,3.40373
Client Meeting,High,Mid,Go,Medium,6,2,1,12,8,15,False,0,False,2.375,1,1,0,0,2.8554375
Code Review,High,Tech Lead,Other,Medium,5,2,1,10,7,9,True,2,False,2.375,1,1,0,0,2.73032812
Code Review,High,Tech Lead,Other,High,9,3,0,18,4,14,True,2,False,4.16666667,1,1,0,1,3.47414287
Documentation,Low,Junior,Other,Medium,3,4,1,6,5,11,True,2,False,2.375,2,2,0,0,1.47334688
Client Meeting,Medium,Senior,Python,Critical,8,5,1,16,8,9,True,2,True,3.6,3,0,1,1,2.94988386
Testing,Medium,Mid,Java,Medium,4,3,2,8,4,16,False,3,False,2.66666667,1,2,0,0,2.12666667
Documentation,Low,Junior,Python,Critical,8,2,0,16,4,16,False,3,False,3.25,0,2,0,0,2.5340625
Testing,Medium,Mid,Go,Medium,9,5,3,18,10,18,True,1,False,4.8,1,1,2,1,3.3352305
Feature Dev,Medium,Senior,JavaScript,Critical,6,5,2,12,7,14,False,0,False,2.35,4,0,1,0,2.18719238
Documentation,Low,Tech Lead,Java,Low,12,2,0,24,8,17,True,3,True,2.375,1,1,0,0,5.75965294
Client Meeting,High,Junior,C++,Low,6,4,0,12,9,16,True,2,False,3.0,2,1,1,0,3.1504242
Deployment,High,Senior,Other,Low,5,3,0,10,2,16,False,2,False,2.66666667,1,2,0,0,2.65833333
Deployment,Medium,Senior,Other,Low,1,3,3,2,6,16,False,2,False,2.08333333,2,1,0,0,1.1501875
Testing,Medium,Mid,Go,Critical,9,5,0,18,6,9,True,1,False,3.45,2,2,0,1,2.90969503
Feature Dev,High,Tech Lead,Java,Critical,4,4,2,8,8,17,True,0,False,4.125,2,0,1,1,1.57045639
Refactoring,High,Junior,Java,High,10,5,0,20,9,10,False,0,True,3.8,1,3,0,1,3.936933
Documentation,High,Tech Lead,C++,High,6,3,2,12,2,10,False,1,False,4.33333333,1,0,2,0,2.361468
Refactoring,Medium,Senior,C++,Medium,11,5,2,22,8,13,True,0,False,3.6,3,0,1,1,4.176984
Refactoring,Medium,Senior,Java,Critical,8,2,3,16,10,17,True,2,True,1.5,2,0,0,0,3.87423094
Feature Dev,High,Junior,Other,Low,6,3,2,12,5,11,True,2,False,3.5,1,1,1,0,3.37841543
Deployment,Medium,Mid,Go,High,9,5,2,18,1,11,False,0,True,2.55,2,3,0,0,3.7548225
Documentation,High,Mid,Go,Low,6,4,2,12,10,12,False,3,False,2.375,2,2,0,0,3.6267
Code Review,High,Mid,Java,Critical,9,2,0,18,5,18,True,2,True,4.5,0,1,1,0,3.61634976
Client Meeting,Medium,Mid,C++,High,12,3,3,24,4,17,False,3,False,4.08333333,0,2,1,0,4.34044688
Deployment,Medium,Tech Lead,C++,Critical,4,4,3,8,6,12,True,1,False,1.5,4,0,0,0,1.96684688
Feature Dev,Medium,Senior,Java,Critical,8,2,1,16,6,15,False,0,False,3.25,0,2,0,0,2.66953125
Testing,Medium,Junior,Java,High,4,5,2,8,8,11,False,3,False,3.05,2,2,1,0,1.8197685
Testing,Medium,Mid,C++,Critical,8,2,0,16,5,15,False,1,True,1.5,2,0,0,0,3.1626375
Documentation,High,Senior,JavaScript,Medium,11,3,1,22,9,17,False,2,False,3.58333333,2,0,0,1,4.73262292
Bug Fix,Medium,Junior,Other,Low,6,4,2,12,3,9,False,3,True,3.4375,1,2,1,0,3.26802094
Code Review,High,Mid,Other,Low,11,3,3,22,6,17,False,3,True,2.08333333,2,1,0,0,7.00080792
Feature Dev,Low,Tech Lead,JavaScript,Low,7,4,2,14,6,16,True,1,False,2.375,2,2,0,0,3.30936375
Design Review,Low,Senior,C++,Critical,3,3,2,6,3,18,True,3,False,3.58333333,2,0,0,1,1.31166263
Testing,Medium,Mid,Java,Critical,13,3,3,26,2,15,True,3,False,3.5,1,1,1,0,4.76473397
Code Review,Medium,Junior,Other,High,8,3,0,16,1,11,True,0,False,2.91666667,2,0,1,0,2.798838
Feature Dev,Medium,Senior,Python,High,8,3,0,16,6,18,True,2,False,2.08333333,2,1,0,0,3.1996125
Client Meeting,High,Senior,JavaScript,Critical,6,3,3,12,8,9,True,1,False,3.58333333,2,0,0,1,2.58428767
Refactoring,Medium,Junior,C++,High,8,3,3,16,9,11,True,1,True,4.75,0,2,0,1,3.19402617
Testing,High,Senior,Python,Medium,7,4,3,14,8,10,True,3,False,3.625,2,0,2,0,3.60002081
Code Review,Medium,Junior,Go,High,6,4,2,12,10,14,False,0,True,1.9375,3,1,0,0,2.68135313
Testing,High,Mid,Python,Low,11,5,1,22,4,15,False,1,False,4.8,1,1,2,1,4.4707014
Client Meeting,Low,Mid,Other,Medium,3,5,2,6,6,18,False,1,False,3.8,1,3,0,1,1.27946
Client Meeting,High,Tech Lead,Python,Low,9,3,1,18,5,16,False,2,False,4.16666667,1,1,0,1,4.18374458
Documentation,High,Senior,Java,Critical,4,4,2,8,6,16,True,0,False,2.8125,1,3,0,0,1.83235828
Client Meeting,Low,Tech Lead,Go,High,4,3,2,8,6,10,True,0,False,3.25,0,3,0,0,1.54153125
Client Meeting,Medium,Junior,JavaScript,Medium,1,5,2,2,1,10,True,3,False,3.55,2,1,2,0,0.9105075
Design Review,Low,Mid,Java,Low,8,4,1,16,7,11,True,2,True,3.5,2,1,0,1,3.60613956
Feature Dev,Low,Junior,Other,Critical,9,3,0,18,3,18,False,1,False,2.08333333,2,1,0,0,2.82717083
Testing,Low,Mid,Other,Critical,10,4,0,20,9,17,False,2,False,3.5,2,1,0,1,2.8383625
Documentation,Low,Mid,Python,Low,7,2,2,14,7,16,False,2,False,2.375,1,1,0,0,3.2597125
Refactoring,Medium,Mid,Go,Low,11,3,0,22,5,10,True,1,False,2.91666667,2,0,1,0,4.81050281
Design Review,Low,Tech Lead,Other,High,8,4,1,16,7,10,False,0,True,3.9375,1,2,0,1,2.57364886
Feature Dev,High,Senior,Go,High,8,2,2,16,5,16,True,2,False,4.5,0,1,1,0,3.35264738
Bug Fix,High,Senior,Go,High,3,2,3,6,7,18,True,2,False,3.25,0,2,0,0,1.79845313
Code Review,High,Tech Lead,C++,Critical,5,2,1,10,4,17,False,2,True,3.25,0,2,0,0,2.32289062
Bug Fix,Medium,Mid,Other,Medium,1,3,2,2,4,16,False,3,True,4.91666667,0,1,2,0,0.88320833
Code Review,High,Mid,JavaScript,Medium,8,5,3,16,6,17,False,1,False,5.15,0,2,2,1,3.199995
Feature Dev,High,Junior,C++,High,1,4,1,2,8,18,True,2,True,2.8125,1,3,0,0,0.80778895
Refactoring,Medium,Tech Lead,JavaScript,Low,7,2,1,14,4,12,False,0,False,1.5,2,0,0,0,3.326125
Bug Fix,High,Senior,Java,Low,3,2,0,6,1,11,False,3,True,3.625,1,0,1,0,1.81160595
Code Review,High,Tech Lead,Go,Medium,12,2,0,24,1,16,False,0,False,2.375,1,1,0,0,5.4165
Feature Dev,High,Junior,Other,Low,4,3,2,8,3,11,False,3,False,4.08333333,0,2,1,0,2.33228417
Refactoring,High,Junior,Go,Medium,12,3,0,24,5,17,True,1,False,3.5,1,1,1,0,5.29467225
Client Meeting,Medium,Mid,JavaScript,High,3,2,3,6,9,14,False,0,False,2.375,1,1,0,0,1.45715625
Client Meeting,Medium,Mid,C++,Low,8,4,1,16,4,13,True,0,False,2.8125,1,3,0,0,3.71206172
Feature Dev,Medium,Senior,C++,Medium,2,5,0,4,8,11,True,0,False,3.1,3,1,0,1,0.75411
Design Review,Medium,Junior,C++,Medium,2,2,0,4,1,14,True,0,False,2.375,1,1,0,0,0.82425
Code Review,Medium,Senior,C++,Critical,5,2,0,10,9,14,True,0,False,2.375,1,1,0,0,1.75153125
Client Meeting,Medium,Tech Lead,Java,Critical,1,5,2,2,1,11,False,1,False,3.8,1,3,0,1,0.58786
Code Review,Medium,Mid,Other,Low,7,2,0,14,1,16,False,0,False,2.375,1,1,0,0,3.02225
Code Review,Low,Mid,Other,Critical,6,2,3,12,9,9,False,0,True,2.375,1,1,0,0,2.39459344
Feature Dev,Medium,Tech Lead,C++,Critical,7,5,3,14,9,16,False,2,False,3.9,1,2,2,0,2.49467775
Documentation,Medium,Junior,C++,High,3,3,1,6,10,9,True,2,True,4.91666667,0,1,2,0,1.29367941
Refactoring,High,Mid,Other,High,7,3,2,14,7,14,False,0,True,2.08333333,2,1,0,0,3.47028
Code Review,High,Mid,C++,High,4,5,0,8,7,12,False,1,False,3.9,1,2,2,0,1.4853222
Documentation,Low,Tech Lead,JavaScript,Low,5,3,3,10,6,12,True,3,False,2.66666667,1,2,0,0,2.847075
Testing,High,Senior,Go,Medium,6,5,2,12,7,14,False,2,False,4.45,2,0,2,1,2.5459785
Code Review,Low,Senior,C++,Low,10,2,0,20,4,18,True,0,True,1.5,2,0,0,0,4.688145
Bug Fix,Medium,Tech Lead,Python,High,6,2,1,12,9,12,False,1,False,3.25,0,2,0,0,2.2359375
Client Meeting,Medium,Junior,Python,Low,2,5,0,4,9,18,False,2,False,3.6,3,0,1,1,0.93104
Client Meeting,High,Senior,Other,Low,4,5,1,8,9,15,True,3,False,3.9,1,2,2,0,2.25005897
Bug Fix,Medium,Tech Lead,Python,Critical,5,3,2,10,8,18,False,0,False,2.08333333,2,1,0,0,1.94685417
Code Review,Medium,Senior,Go,Low,9,4,2,18,2,12,False,3,True,3.5,2,1,0,1,4.4658075
Testing,Low,Junior,Other,Critical,8,3,3,16,1,15,True,3,True,3.58333333,2,0,0,1,3.11754099
Refactoring,High,Junior,C++,High,10,5,1,20,5,18,False,3,False,3.45,2,2,0,1,4.00471313
Deployment,High,Senior,Python,High,6,3,0,12,1,12,False,2,False,5.0,1,0,1,1,2.083248
Feature Dev,Medium,Mid,Python,Medium,1,5,0,2,7,17,False,1,False,3.2,3,0,2,0,0.5
Refactoring,High,Senior,Java,Low,9,3,0,18,9,14,True,0,True,2.08333333,2,1,0,0,5.23795388
Deployment,High,Senior,Java,Critical,7,3,0,14,3,10,False,1,False,4.33333333,1,0,2,0,2.34320067
Client Meeting,High,Junior,JavaScript,Medium,4,4,1,8,10,13,False,1,False,3.0,2,1,1,0,1.925935
Testing,Medium,Senior,Go,Low,4,5,0,8,9,11,True,3,False,3.05,2,2,1,0,2.01691009
Deployment,Medium,Mid,Java,Low,9,5,3,18,2,18,False,3,False,2.7,3,1,1,0,4.47899925
Design Review,Low,Mid,JavaScript,Low,4,4,3,8,6,16,False,1,True,1.9375,3,1,0,0,2.41542469
Testing,High,Senior,Java,Low,7,4,1,14,2,16,True,0,False,5.0,0,2,1,1,3.0438177
Deployment,Medium,Mid,JavaScript,Critical,5,3,3,10,8,10,True,0,False,1.5,3,0,0,0,2.24129063
Bug Fix,Medium,Junior,C++,Low,5,4,0,10,2,11,True,2,False,3.5,2,1,0,1,2.23290375
Deployment,High,Tech Lead,C++,Low,7,3,3,14,4,14,True,2,False,6.41666667,0,0,2,1,3.38144153
Feature Dev,Medium,Mid,Other,Medium,3,5,3,6,1,18,True,0,False,2.7,3,1,1,0,1.62170663
Design Review,Medium,Senior,C++,Medium,7,5,3,14,10,15,False,1,False,3.4,1,3,1,0,3.022035
Deployment,High,Mid,Go,Medium,2,5,2,4,2,18,False,3,False,3.9,1,2,2,0,1.293064
Code Review,High,Junior,Java,Critical,3,4,0,6,4,10,True,2,False,4.125,2,0,1,1,1.15949584
Testing,Medium,Junior,Java,Low,12,5,2,24,9,12,True,3,True,5.15,0,2,2,1,5.19011955
Testing,Low,Mid,Other,Medium,6,4,0,12,6,16,False,1,False,3.0625,3,0,0,1,2.03294063
Deployment,Medium,Senior,C++,Medium,4,2,1,8,5,17,False,2,False,4.5,0,1,1,0,1.6550625
Design Review,Low,Senior,Java,Critical,1,5,0,2,5,14,False,1,False,2.2,3,2,0,0,0.5
Client Meeting,Medium,Mid,C++,High,12,3,3,24,9,10,True,1,False,3.5,1,1,1,0,4.53627169
Refactoring,Low,Tech Lead,Python,High,12,4,0,24,1,15,False,2,False,3.5,2,1,0,1,3.574755
Bug Fix,High,Junior,Go,Critical,10,2,3,20,6,12,True,2,False,4.5,0,1,1,0,3.97692422
Bug Fix,Low,Tech Lead,JavaScript,Critical,6,2,2,12,2,16,True,2,False,2.375,1,1,0,0,2.32953656
Code Review,Medium,Senior,Java,High,11,4,3,22,3,10,True,2,True,4.5625,1,1,1,1,4.21073513
Client Meeting,Medium,Junior,Other,Low,1,3,3,2,4,9,True,2,True,2.66666667,1,2,0,0,1.2895575
Bug Fix,High,Junior,Java,Medium,4,3,3,8,10,17,False,2,False,2.66666667,1,2,0,0,2.407
Deployment,Low,Tech Lead,Other,Medium,6,3,1,12,3,13,False,1,False,2.08333333,2,1,0,0,2.39995833
Client Meeting,Medium,Senior,C++,High,11,5,3,22,3,16,False,0,True,3.4,1,3,1,0,4.33143315
Documentation,Low,Senior,Other,Low,5,5,2,10,1,12,False,2,False,3.45,2,2,0,1,2.22924625
Bug Fix,Medium,Senior,C++,Critical,2,5,1,4,10,12,True,2,False,4.3,1,2,1,1,0.83567453
Client Meeting,High,Junior,Python,High,1,5,2,2,9,9,False,2,False,3.05,2,2,1,0,0.7940808
Client Meeting,Low,Senior,Go,Medium,3,2,0,6,7,10,False,0,False,3.25,0,2,0,0,1.0125
Refactoring,Low,Junior,Go,Critical,6,2,1,12,1,17,True,1,False,1.5,2,0,0,0,2.20469813
Bug Fix,High,Mid,C++,High,5,3,0,10,10,15,False,0,True,2.08333333,2,1,0,0,2.2675125
Feature Dev,High,Junior,Java,Critical,8,3,1,16,1,10,False,2,True,2.66666667,1,2,0,0,3.64244833
Documentation,High,Senior,Python,Low,13,3,2,26,3,17,False,0,False,2.91666667,2,0,1,0,6.39364183
Testing,High,Mid,C++,Low,6,3,1,12,3,9,False,2,False,4.16666667,1,1,0,1,2.89787208
Testing,Medium,Senior,Other,Critical,13,4,2,26,1,12,False,2,True,1.9375,3,1,0,0,5.34615469
Design Review,High,Tech Lead,Go,Low,2,2,2,4,6,17,False,2,False,2.375,1,1,0,0,1.5327125
Refactoring,High,Senior,Other,High,8,5,3,16,3,17,False,1,False,3.4,1,3,1,0,3.4342947
Documentation,Medium,Junior,Python,High,13,4,2,26,5,12,False,2,False,4.5625,1,1,1,1,4.11490125
Client Meeting,Medium,Tech Lead,C++,Critical,7,5,2,14,4,16,False,2,False,3.9,1,2,2,0,2.3862135
Deployment,Medium,Junior,Other,Medium,6,3,3,12,8,15,True,2,True,2.66666667,1,2,0,0,3.405325
Refactoring,Low,Senior,Java,High,2,3,3,4,1,12,False,0,False,3.58333333,2,0,0,1,0.92115563
Refactoring,Low,Senior,Go,Low,8,5,1,16,4,9,False,0,True,2.2,3,2,0,0,3.629637
Code Review,High,Tech Lead,JavaScript,Low,5,3,3,10,9,13,False,0,False,5.58333333,0,1,1,1,2.36555
Refactoring,Medium,Tech Lead,Go,High,8,4,3,16,1,16,True,0,False,3.0625,3,0,0,1,3.10270816
Code Review,Medium,Tech Lead,C++,Critical,11,2,2,22,9,16,True,1,False,5.75,0,0,2,0,3.422916
Code Review,Medium,Tech Lead,Other,High,3,2,2,6,6,14,False,0,False,3.625,1,0,1,0,1.20310313
Design Review,High,Tech Lead,Python,Medium,3,4,0,6,9,11,False,3,True,3.4375,1,2,1,0,1.66371975
Testing,High,Senior,Other,Medium,12,3,1,24,5,18,False,0,False,2.66666667,1,2,0,0,5.481
Documentation,High,Junior,Other,Medium,2,3,0,4,7,15,True,3,False,4.75,0,2,0,1,1.04961938
Documentation,Low,Junior,Go,High,5,2,1,10,9,11,False,0,False,2.375,1,1,0,0,1.72209375
Documentation,Low,Mid,Python,Critical,3,2,2,6,5,12,False,0,False,1.5,2,0,0,0,1.202325
Testing,Medium,Senior,JavaScript,High,1,2,0,2,4,12,True,2,False,2.375,1,1,0,0,0.55636875
Documentation,High,Junior,Python,Medium,10,5,2,20,7,15,False,1,False,3.4,1,3,1,0,4.5105
Client Meeting,Low,Junior,Java,Medium,12,5,0,24,5,14,False,3,False,2.55,2,3,0,0,4.49295
Feature Dev,High,Senior,C++,Critical,7,4,1,14,1,12,True,0,False,2.375,2,2,0,0,2.95133016
Design Review,Low,Mid,Python,Medium,12,3,3,24,9,10,False,2,True,4.16666667,1,1,0,1,4.63100458
Design Review,High,Tech Lead,Java,Critical,9,5,2,18,6,16,False,0,False,3.8,1,3,0,1,3.262623
Testing,Medium,Tech Lead,Java,High,10,5,2,20,7,12,True,1,False,2.9,1,4,0,0,3.97089
Testing,Medium,Senior,Other,Medium,12,4,0,24,1,16,False,0,False,3.5,2,1,0,1,4.218
Bug Fix,Medium,Senior,Go,Low,12,2,0,24,7,14,False,0,True,3.625,1,0,1,0,5.176017
Client Meeting,Medium,Tech Lead,Go,Low,2,4,2,4,6,12,False,0,True,4.125,2,0,1,1,1.09441475
Code Review,Medium,Tech Lead,Go,High,9,4,0,18,2,13,False,2,False,3.0,2,1,1,0,3.15153
Refactoring,Medium,Mid,JavaScript,High,4,5,1,8,7,14,False,0,False,2.2,3,2,0,0,1.55925
Deployment,Low,Senior,C++,Low,2,2,1,4,4,18,False,2,False,2.375,1,1,0,0,1.15493125
Code Review,Medium,Tech Lead,C++,Critical,1,5,2,2,7,14,False,0,False,1.5,5,0,0,0,0.609875
Code Review,High,Tech Lead,Java,Low,8,4,0,16,10,16,True,1,False,3.5,2,1,0,1,3.83653463
Bug Fix,Medium,Senior,Python,Medium,5,5,0,10,10,16,True,3,False,3.9,1,2,2,0,2.0544405
Feature Dev,Low,Mid,Other,High,13,4,1,26,9,17,False,2,False,3.9375,1,2,0,1,3.88402453
Refactoring,High,Mid,Python,Critical,5,5,0,10,1,18,True,2,False,4.8,1,1,2,1,1.70779875
Design Review,High,Tech Lead,Go,High,8,3,1,16,3,17,True,2,False,2.66666667,1,2,0,0,3.681405
Documentation,Medium,Senior,Go,Critical,4,3,1,8,2,13,False,2,False,1.5,3,0,0,0,1.6989375
Bug Fix,High,Mid,Python,High,11,2,1,22,7,11,False,1,False,2.375,1,1,0,0,4.68939375
Documentation,Medium,Tech Lead,JavaScript,Low,11,5,2,22,1,14,True,3,False,2.7,3,1,1,0,5.40568875
Design Review,Medium,Senior,JavaScript,Critical,11,4,2,22,2,18,False,2,False,5.0,0,2,1,1,3.25703
Code Review,Medium,Senior,C++,Low,6,4,3,12,5,13,True,0,False,2.8125,1,3,0,0,3.15802266
Feature Dev,Medium,Junior,JavaScript,Medium,13,5,1,26,6,15,True,3,False,3.4,1,3,1,0,5.35170825
Documentation,High,Junior,Go,Critical,7,4,2,14,10,15,False,1,True,3.875,0,3,1,0,2.97536284
Design Review,Medium,Junior,C++,High,11,4,2,22,8,13,True,0,False,4.375,0,3,0,1,3.71836828
Design Review,Medium,Mid,Java,Critical,12,5,0,24,6,11,True,0,True,3.05,2,2,1,0,4.33104903
Code Review,Low,Senior,Python,Medium,2,2,0,4,3,9,False,1,False,3.25,0,2,0,0,0.76875
Bug Fix,Medium,Junior,Python,High,8,4,3,16,9,11,True,1,False,3.4375,1,2,1,0,3.19037168
Client Meeting,High,Junior,Other,Critical,11,5,1,22,8,14,True,1,False,3.25,0,5,0,0,4.44297656
Design Review,High,Senior,C++,Medium,9,5,2,18,1,18,False,2,False,3.75,0,4,1,0,4.10698
Documentation,Medium,Mid,Go,Low,8,3,3,16,2,14,False,0,False,4.91666667,0,1,2,0,3.22371042
Testing,Medium,Senior,Other,Medium,7,4,0,14,7,12,False,1,False,5.0,0,2,1,1,2.2678
Design Review,Low,Mid,Python,Low,3,2,1,6,4,11,False,0,False,1.5,2,0,0,0,1.386825
Code Review,High,Mid,C++,Medium,10,3,3,20,3,17,False,3,True,2.66666667,1,2,0,0,5.68883333
Code Review,Medium,Mid,Other,High,8,2,3,16,7,14,True,1,False,2.375,1,1,0,0,3.47730469
Testing,Low,Senior,JavaScript,Low,7,2,0,14,5,15,False,0,False,1.5,2,0,0,0,2.8413
