task_type,complexity,assignee_level,tech_stack,task_priority,story_points,team_size,num_dependencies,estimated_hours,sprint_day,created_hour,remote_work,meetings_today,blocker_flag,avg_experience,juniors,mediors,seniors,tech_leads,predicted_duration_days
Bug Fix,Medium,Junior,JavaScript,Critical,8,5,1,16,2,18,True,3,True,1.85,4,1,0,0,3.61026291
Deployment,Medium,Tech Lead,Python,Medium,13,5,1,26,4,14,False,0,False,2.7,3,1,1,0,5.0078675
Deployment,Medium,Mid,Java,Medium,2,5,3,4,9,11,False,0,False,3.1,3,1,0,1,1.1221875
Code Review,Medium,Senior,Python,Medium,2,2,3,4,9,17,False,1,False,1.5,2,0,0,0,1.38375
Bug Fix,Medium,Junior,Java,Low,7,4,3,14,7,13,True,2,False,3.4375,1,2,1,0,3.58739571
Feature Dev,Medium,Mid,Java,Critical,7,4,2,14,3,11,True,1,False,5.1875,1,0,2,1,2.160564
Feature Dev,Low,Tech Lead,Java,High,7,3,3,14,6,17,False,0,True,4.16666667,1,1,0,1,2.49067912
Design Review,High,Junior,Python,Medium,8,3,3,16,2,16,False,3,False,5.58333333,0,1,1,1,3.46426
Client Meeting,High,Tech Lead,C++,Medium,2,5,2,4,8,17,True,1,False,3.05,2,2,1,0,1.27383795
Feature Dev,Medium,Tech Lead,C++,Medium,4,4,1,8,5,10,True,0,True,4.0625,1,1,2,0,1.70404008
Documentation,Low,Tech Lead,Python,High,12,4,2,24,2,12,True,1,False,2.8125,1,3,0,0,4.27919625
Feature Dev,High,Junior,Go,High,4,2,3,8,4,11,True,2,False,4.5,0,1,1,0,1.99715119
Bug Fix,High,Mid,C++,Medium,1,5,0,2,4,11,True,3,False,3.95,2,1,1,1,0.6625794
Bug Fix,High,Junior,C++,High,9,2,1,18,8,11,False,0,False,3.625,1,0,1,0,3.44087494
Code Review,High,Tech Lead,Python,Critical,5,4,3,10,10,12,False,3,False,3.25,0,4,0,0,2.43046875
Deployment,Low,Tech Lead,Other,Low,3,3,1,6,2,18,False,3,False,3.25,0,3,0,0,1.5778125
Deployment,High,Junior,Other,Low,10,3,1,20,1,9,False,3,False,5.58333333,0,1,1,1,4.34401
Bug Fix,High,Junior,Java,Critical,8,3,2,16,4,9,False,2,True,2.66666667,1,2,0,0,3.77802333
Testing,Medium,Senior,JavaScript,High,4,4,3,8,10,13,True,2,False,3.0,2,1,1,0,1.95933938
Documentation,Medium,Senior,Python,Critical,3,2,0,6,1,10,False,0,False,5.75,0,0,2,0,0.81498
Design Review,Medium,Mid,Go,Critical,1,5,1,2,10,9,True,2,True,3.95,2,1,1,1,0.61136027
Bug Fix,Medium,Tech Lead,Other,Medium,4,4,3,8,6,9,False,1,False,4.5625,1,1,1,1,1.72456875
Refactoring,High,Junior,JavaScript,High,12,2,0,24,2,9,False,1,False,3.625,1,0,1,0,4.50762638
Testing,Medium,Senior,Other,Medium,4,4,1,8,4,15,True,2,True,2.5625,3,0,1,0,2.1232383
Testing,Low,Senior,Go,Low,10,3,1,20,9,14,True,0,False,4.16666667,1,1,0,1,3.66892969
Feature Dev,Medium,Junior,Go,Critical,12,2,2,24,2,14,False,3,True,3.625,1,0,1,0,4.49960569
Code Review,High,Tech Lead,Other,Low,2,3,1,4,9,15,False,3,True,2.08333333,2,1,0,0,1.65079292
Feature Dev,High,Senior,C++,Critical,3,2,3,6,6,17,False,3,False,2.375,1,1,0,0,1.77655313
Design Review,Medium,Tech Lead,JavaScript,High,5,3,0,10,2,12,True,0,False,4.75,0,2,0,1,1.54861875
Client Meeting,Low,Mid,Go,High,12,5,2,24,1,13,True,1,True,2.9,1,4,0,0,4.6856502
Documentation,High,Tech Lead,JavaScript,High,7,5,3,14,6,13,False,3,True,3.95,2,1,1,1,3.26332809
Documentation,High,Tech Lead,Other,Low,11,4,0,22,8,16,False,3,False,3.0,2,1,1,0,5.433164
Testing,Medium,Junior,Python,Low,13,5,1,26,5,14,False,0,True,3.45,2,2,0,1,5.70396269
Testing,High,Junior,Other,Medium,2,4,2,4,7,14,True,3,False,4.5,0,2,2,0,1.31271
Refactoring,Medium,Tech Lead,JavaScript,Medium,11,2,0,22,6,12,False,2,False,1.5,2,0,0,0,4.715
Feature Dev,Medium,Senior,JavaScript,Critical,10,4,1,20,6,12,False,1,False,2.5625,3,0,1,0,3.40557148
Testing,Low,Tech Lead,JavaScript,Critical,9,5,3,18,6,17,False,1,False,3.1,3,1,0,1,2.89210163
Testing,High,Junior,Python,Low,10,2,0,20,2,16,True,0,False,2.375,1,1,0,0,5.21338125
Documentation,High,Tech Lead,Other,Critical,2,5,1,4,8,17,False,2,False,4.45,2,0,2,1,0.84306251
Code Review,High,Junior,Other,Medium,11,2,2,22,8,17,False,0,False,2.375,1,1,0,0,5.2595
Deployment,Medium,Tech Lead,Go,Critical,4,3,1,8,9,15,True,2,True,3.58333333,2,0,0,1,1.6747121
Documentation,High,Junior,Java,Low,10,5,2,20,10,13,True,2,False,3.9,1,2,2,0,5.01104835
Deployment,Medium,Junior,Go,Critical,11,4,0,22,2,9,True,1,False,4.0625,1,1,2,0,3.38594977
Code Review,Low,Tech Lead,Python,Low,11,4,1,22,7,12,False,1,False,2.8125,1,3,0,0,4.44286563
Design Review,Medium,Junior,Other,High,2,3,0,4,1,13,False,0,False,3.5,1,1,1,0,0.64602
Feature Dev,Medium,Senior,JavaScript,Critical,2,5,0,4,5,15,True,1,True,2.7,3,1,1,0,0.82707038
Client Meeting,Medium,Junior,Java,Low,1,2,1,2,6,16,True,3,False,5.75,0,0,2,0,0.78441825
Documentation,High,Junior,Python,High,7,2,3,14,5,9,False,2,False,4.5,0,1,1,0,2.95619625
Refactoring,Medium,Mid,Java,High,8,2,3,16,6,16,False,0,True,1.5,2,0,0,0,3.7038375
Design Review,Medium,Mid,Other,High,6,4,0,12,2,9,False,1,False,3.625,2,0,2,0,1.94315625
Client Meeting,Medium,Mid,Java,High,7,4,2,14,7,9,False,3,False,3.625,2,0,2,0,2.6426925
Deployment,High,Mid,Python,Medium,5,3,1,10,5,9,False,3,False,3.5,1,1,1,0,2.4674375
Deployment,High,Mid,Go,Critical,4,2,0,8,10,14,True,0,False,3.625,1,0,1,0,1.46350811
Code Review,Medium,Senior,C++,Medium,9,3,0,18,1,16,False,1,False,3.58333333,2,0,0,1,3.23672917
Documentation,Medium,Tech Lead,C++,Low,1,5,1,2,6,12,True,3,False,4.3,1,2,1,1,0.79934085
Feature Dev,Medium,Junior,C++,Low,8,5,0,16,1,13,True,1,False,3.05,2,2,1,0,3.50305436
Deployment,High,Senior,C++,Low,7,3,2,14,8,15,True,2,False,2.66666667,1,2,0,0,4.15338
Code Review,Medium,Tech Lead,Go,Critical,2,4,3,4,6,14,True,0,False,3.0,2,1,1,0,1.02804844
Code Review,Medium,Junior,Python,Low,9,2,3,18,4,16,True,0,False,2.375,1,1,0,0,4.59004219
Client Meeting,Medium,Mid,Go,Critical,4,3,3,8,1,16,False,2,False,2.66666667,1,2,0,0,1.84875
Bug Fix,Medium,Tech Lead,Other,Critical,11,4,2,22,2,14,False,0,True,3.9375,1,2,0,1,3.77034367
Design Review,High,Tech Lead,Python,Critical,5,4,0,10,8,17,False,0,False,3.625,2,0,2,0,1.68838688
Feature Dev,Medium,Mid,Python,Medium,13,4,3,26,4,13,False,2,True,3.9375,1,2,0,1,5.52102891
Feature Dev,Low,Tech Lead,Go,Critical,7,2,1,14,5,10,False,2,False,3.25,0,2,0,0,2.28703125
Documentation,High,Mid,JavaScript,Low,10,4,1,20,1,16,False,1,False,3.5,2,1,0,1,4.68813125
Feature Dev,High,Junior,Python,Critical,2,2,1,4,10,18,False,3,True,3.625,1,0,1,0,1.14156663
Refactoring,High,Tech Lead,C++,High,7,3,3,14,5,18,True,2,False,4.08333333,0,2,1,0,3.17791097
Feature Dev,High,Mid,Java,Medium,1,3,3,2,4,17,True,3,True,3.25,0,3,0,0,1.31020313
Client Meeting,Low,Tech Lead,C++,Critical,3,3,0,6,4,18,False,2,False,1.5,3,0,0,0,1.1152
Refactoring,High,Mid,Other,Critical,8,3,1,16,7,17,True,2,False,2.91666667,2,0,1,0,3.32896513
Testing,Medium,Junior,Java,Medium,6,5,2,12,3,10,True,0,False,2.7,3,1,1,0,2.65370175
Deployment,Low,Junior,Python,Critical,4,4,2,8,10,18,False,3,True,3.0625,3,0,0,1,1.71576591
Bug Fix,High,Senior,Python,Medium,10,4,1,20,1,13,False,2,False,2.375,2,2,0,0,4.8571875
Feature Dev,Medium,Senior,Java,Medium,11,3,2,22,3,18,False,2,False,5.58333333,0,1,1,1,3.8318
Client Meeting,High,Junior,JavaScript,Low,11,4,3,22,3,13,False,0,True,2.8125,1,3,0,0,6.39624906
Client Meeting,Medium,Junior,JavaScript,Medium,8,3,2,16,8,17,False,3,False,2.66666667,1,2,0,0,3.67333333
Bug Fix,Low,Junior,Other,Critical,6,4,1,12,1,11,False,0,False,2.375,2,2,0,0,1.92668438
Design Review,Medium,Mid,Python,Critical,11,4,3,22,6,18,True,0,True,3.5,2,1,0,1,4.18415714
Feature Dev,Medium,Senior,Other,High,10,4,3,20,4,17,False,1,False,3.0,2,1,1,0,3.7735425
Bug Fix,High,Mid,Other,Critical,5,4,0,10,10,10,True,2,True,3.0,2,1,1,0,2.26170656
Deployment,Medium,Senior,JavaScript,High,7,5,1,14,8,17,True,1,False,2.7,3,1,1,0,2.69793011
Documentation,Medium,Senior,Java,Low,13,5,1,26,2,15,True,0,False,3.4,1,3,1,0,5.57430143
Refactoring,High,Junior,Other,Critical,6,2,0,12,7,12,False,0,False,4.5,0,1,1,0,1.9911675
Code Review,High,Senior,Other,Low,5,2,2,10,6,12,False,1,False,3.625,1,0,1,0,2.64682688
Client Meeting,Low,Mid,Go,Medium,12,5,1,24,3,11,True,3,False,3.8,1,3,0,1,4.32984825
Documentation,High,Junior,Java,Critical,8,2,2,16,7,16,False,1,True,1.5,2,0,0,0,3.91017
Client Meeting,High,Junior,Java,High,4,3,2,8,2,10,False,1,False,4.75,0,2,0,1,1.65186
Feature Dev,Medium,Mid,Python,Medium,6,4,3,12,3,12,False,3,True,3.9375,1,2,0,1,2.97286172
Documentation,Medium,Mid,Java,Medium,2,4,2,4,6,12,False,1,False,2.375,2,2,0,0,1.1775
Refactoring,Medium,Tech Lead,Other,Critical,13,4,3,26,10,13,True,2,True,3.0625,3,0,0,1,5.16622161
Design Review,Medium,Senior,JavaScript,Low,13,3,0,26,3,18,True,1,False,2.08333333,2,1,0,0,6.09599375
Feature Dev,High,Junior,Python,Low,4,2,3,8,6,10,False,1,True,2.375,1,1,0,0,2.83767688
Deployment,High,Junior,JavaScript,Medium,3,4,3,6,9,9,True,3,True,2.375,2,2,0,0,2.41402219
Testing,Medium,Mid,Python,Critical,1,5,3,2,8,14,False,1,True,4.25,0,3,2,0,0.74102256
Deployment,High,Junior,C++,High,8,4,1,16,3,14,False,0,True,2.375,2,2,0,0,3.72060563
Testing,Medium,Junior,C++,High,2,5,3,4,7,12,False,1,False,4.8,1,1,2,1,0.929961
Testing,High,Mid,C++,Medium,11,5,3,22,8,10,True,3,True,3.45,2,2,0,1,5.91283337
Documentation,Medium,Tech Lead,Java,Medium,6,5,1,12,3,15,False,0,False,2.55,2,3,0,0,2.479875
Bug Fix,Medium,Mid,Java,High,6,4,2,12,1,15,True,2,False,1.9375,3,1,0,0,2.74906406
Refactoring,High,Tech Lead,Other,High,8,3,0,16,4,18,False,1,False,4.16666667,1,1,0,1,2.8817775
Design Review,High,Senior,Go,Medium,7,3,3,14,3,13,False,0,False,2.66666667,1,2,0,0,3.54766667
Client Meeting,High,Mid,Python,Critical,4,2,3,8,7,11,False,1,False,3.625,1,0,1,0,1.81044741
Client Meeting,High,Senior,C++,Low,2,4,3,4,8,14,True,3,False,2.375,2,2,0,0,1.89268406
Deployment,Medium,Junior,Go,Critical,8,4,0,16,8,18,True,2,True,4.5625,1,1,1,1,2.67745314
Code Review,Medium,Tech Lead,C++,High,10,5,2,20,9,18,True,3,False,3.9,1,2,2,0,3.6979929
Client Meeting,Medium,Junior,Java,Low,10,4,3,20,2,15,False,0,True,4.5625,1,1,1,1,4.31904206
Refactoring,Medium,Senior,Other,Low,11,2,1,22,7,16,True,1,False,2.375,1,1,0,0,5.27004844
Documentation,Medium,Tech Lead,Python,Critical,12,5,2,24,3,14,False,0,False,3.45,2,2,0,1,3.81967688
Documentation,Medium,Senior,Python,Medium,1,4,3,2,3,15,False,0,True,1.9375,3,1,0,0,0.93792188
Testing,Medium,Senior,Java,High,5,4,3,10,1,11,False,2,False,3.0,2,1,1,0,2.1977775
Refactoring,High,Senior,Other,Critical,4,4,3,8,4,15,True,2,False,3.5,2,1,0,1,1.95286809
Code Review,High,Senior,Java,High,12,3,3,24,8,18,True,3,False,4.08333333,0,2,1,0,5.14870847
Client Meeting,Medium,Junior,Go,Medium,13,3,1,26,4,13,False,2,False,2.91666667,2,0,1,0,5.13675625
Testing,Low,Tech Lead,Other,High,4,3,0,8,1,14,True,3,False,3.58333333,2,0,0,1,1.43841994
Deployment,Low,Junior,Python,High,8,3,1,16,9,10,True,2,False,2.66666667,1,2,0,0,2.950605
Code Review,Medium,Senior,C++,High,3,4,1,6,7,10,False,3,False,1.9375,3,1,0,0,1.48964062
Design Review,High,Senior,Java,Medium,12,3,2,24,4,16,False,0,False,4.08333333,0,2,1,0,5.0573375
Refactoring,Medium,Mid,JavaScript,High,10,3,2,20,4,16,False,0,False,3.25,0,3,0,0,3.628125
Code Review,High,Senior,Java,Low,5,5,1,10,2,10,True,2,True,3.8,1,3,0,1,2.91062021
Testing,High,Mid,JavaScript,Low,3,4,2,6,10,11,False,3,False,4.5625,1,1,1,1,1.74702825
Design Review,High,Junior,JavaScript,Low,12,5,1,24,5,11,False,2,False,3.8,1,3,0,1,5.5820765
Deployment,Medium,Mid,Java,Medium,5,4,1,10,4,12,False,3,True,4.5,0,2,2,0,2.2166375
Refactoring,Medium,Tech Lead,Python,Critical,11,3,2,22,8,12,False,3,False,2.66666667,1,2,0,0,4.10833333
Client Meeting,High,Senior,Go,Low,1,3,1,2,9,13,False,2,False,3.5,1,1,1,0,0.79944975
Documentation,Medium,Tech Lead,Go,High,6,3,3,12,4,11,False,0,False,2.08333333,2,1,0,0,2.5543125
Deployment,Low,Mid,JavaScript,Low,13,3,3,26,5,11,True,1,False,3.58333333,2,0,0,1,5.28431028
Client Meeting,High,Junior,Java,Medium,1,4,1,2,5,18,False,1,False,4.125,2,0,1,1,0.5837975
Bug Fix,High,Mid,Go,Low,11,5,0,22,2,18,True,0,True,3.05,2,2,1,0,5.90848502
Feature Dev,Medium,Mid,Other,Medium,7,4,0,14,4,18,True,3,False,2.375,2,2,0,0,3.19396875
Feature Dev,Medium,Junior,C++,Critical,10,5,3,20,8,15,False,3,True,3.45,2,2,0,1,3.91329641
Code Review,High,Mid,JavaScript,Low,11,2,2,22,4,12,False,2,False,1.5,2,0,0,0,6.2689
Refactoring,Low,Senior,Other,Medium,9,2,0,18,9,14,False,0,True,1.5,2,0,0,0,3.6531
Design Review,Medium,Junior,Java,Critical,3,5,1,6,3,18,False,1,False,1.85,4,1,0,0,1.24174375
Code Review,Low,Junior,Python,Low,3,2,1,6,5,14,False,3,False,1.5,2,0,0,0,1.725075
Design Review,High,Junior,Java,Low,12,3,1,24,9,12,True,1,False,4.16666667,1,1,0,1,5.64525981
Deployment,Low,Junior,Go,Medium,11,2,0,22,7,18,True,3,True,3.25,0,2,0,0,4.61278125
Code Review,Medium,Tech Lead,JavaScript,Medium,5,2,0,10,8,13,False,3,False,4.5,0,1,1,0,1.952125
Design Review,High,Senior,Go,High,2,2,2,4,7,13,False,2,False,1.5,2,0,0,0,1.30995
Testing,Medium,Junior,JavaScript,High,8,5,1,16,6,13,True,3,False,3.4,1,3,1,0,3.11156843
Client Meeting,Medium,Tech Lead,Go,Critical,2,3,1,4,10,18,True,0,False,2.66666667,1,2,0,0,0.8196125
Deployment,Low,Mid,Java,Critical,12,4,2,24,5,15,False,1,False,3.25,0,4,0,0,3.76125
Bug Fix,Low,Mid,Go,Medium,10,2,0,20,5,15,True,3,False,2.375,1,1,0,0,4.01821875
Testing,Medium,Tech Lead,JavaScript,Low,6,3,0,12,3,16,False,0,False,2.66666667,1,2,0,0,2.552
Code Review,Low,Mid,C++,High,12,3,0,24,3,16,False,3,False,3.58333333,2,0,0,1,3.63738375
Bug Fix,Low,Junior,C++,Medium,3,3,2,6,8,12,False,0,True,2.66666667,1,2,0,0,1.4674
Bug Fix,Medium,Junior,Java,Medium,9,4,1,18,9,9,False,2,False,3.4375,1,2,1,0,3.55611094
Client Meeting,Medium,Senior,JavaScript,Low,5,2,3,10,6,13,False,3,False,3.625,1,0,1,0,2.69584219
Feature Dev,Medium,Tech Lead,Other,Low,1,5,1,2,1,13,True,3,True,1.85,4,1,0,0,1.08802444
Refactoring,High,Senior,JavaScript,High,3,3,0,6,6,11,False,1,True,2.91666667,2,0,1,0,1.35610365
Code Review,High,Tech Lead,JavaScript,Medium,2,5,3,4,7,11,False,3,False,3.45,2,2,0,1,1.47147875
Documentation,Medium,Junior,Java,Critical,9,2,3,18,4,16,False,1,False,2.375,1,1,0,0,3.46135938
Client Meeting,High,Junior,Other,Critical,1,3,3,2,2,16,True,0,False,3.25,0,3,0,0,0.76141406
Documentation,High,Senior,JavaScript,Critical,13,5,3,26,1,15,False,2,False,3.9,1,2,2,0,4.79411985
Design Review,High,Junior,Other,Critical,7,5,3,14,2,12,True,2,False,4.3,1,2,1,1,2.81222645
Feature Dev,High,Mid,Java,Medium,6,5,0,12,6,13,True,3,False,3.9,1,2,2,0,2.7332991
Deployment,Low,Mid,Python,Critical,6,2,0,12,10,14,True,1,False,2.375,1,1,0,0,1.97923031
Code Review,High,Senior,Go,Low,6,2,2,12,3,17,False,3,False,2.375,1,1,0,0,3.6267
Bug Fix,Medium,Mid,Other,Medium,12,2,0,24,3,10,True,3,False,4.5,0,1,1,0,4.54505625
Documentation,High,Tech Lead,Other,Critical,8,5,0,16,9,13,False,0,False,3.8,1,3,0,1,2.704156
Refactoring,Low,Tech Lead,Python,High,3,3,1,6,5,11,False,0,False,2.08333333,2,1,0,0,1.1023875
Bug Fix,Medium,Senior,Python,High,11,4,0,22,8,17,False,2,False,4.375,0,3,0,1,3.46595625
Feature Dev,High,Senior,C++,Medium,10,3,3,20,8,18,False,3,False,4.75,0,2,0,1,4.38365625
Refactoring,Medium,Tech Lead,C++,High,8,4,3,16,5,11,True,0,False,4.5625,1,1,1,1,2.76672966
Code Review,High,Tech Lead,JavaScript,Medium,5,5,2,10,8,17,False,0,False,4.65,0,3,1,1,2.07506
Feature Dev,Low,Tech Lead,Other,High,13,2,2,26,9,14,False,1,False,1.5,2,0,0,0,4.6863
Design Review,High,Tech Lead,Other,High,7,5,0,14,10,13,True,1,False,3.95,2,1,1,1,2.60498322
Documentation,Medium,Senior,Java,High,12,2,2,24,7,12,False,3,False,2.375,1,1,0,0,4.768875
Documentation,Medium,Mid,JavaScript,High,5,4,0,10,1,11,True,3,False,1.9375,3,1,0,0,2.18029219
Bug Fix,Medium,Mid,Python,Medium,3,3,0,6,6,13,False,2,False,1.5,3,0,0,0,1.435
Testing,High,Senior,Python,Low,11,5,1,22,10,14,False,2,True,2.55,2,3,0,0,6.36608225
Client Meeting,High,Mid,Java,Medium,3,2,3,6,8,10,True,1,True,1.5,2,0,0,0,2.28487875
Bug Fix,High,Junior,Other,High,4,3,2,8,6,18,False,2,True,4.91666667,0,1,2,0,1.86003675
Feature Dev,High,Mid,JavaScript,Critical,2,2,2,4,10,17,False,0,False,2.375,1,1,0,0,1.01755625
Feature Dev,Medium,Tech Lead,JavaScript,Low,10,5,2,20,5,16,True,1,True,3.2,3,0,2,0,4.93950072
Deployment,High,Senior,Python,Medium,12,4,0,24,1,14,True,0,False,3.875,0,3,1,0,5.09504625
Testing,Medium,Senior,C++,High,13,4,1,26,8,9,False,1,False,3.0,2,1,1,0,4.5199575
Testing,Medium,Junior,Go,Low,9,5,2,18,6,18,False,2,True,2.2,3,2,0,0,4.91139
Feature Dev,Low,Junior,C++,High,6,3,0,12,4,12,False,0,False,2.08333333,2,1,0,0,1.9359
Bug Fix,High,Junior,Other,Low,4,2,1,8,1,11,False,2,True,2.375,1,1,0,0,2.60021438
Bug Fix,Medium,Tech Lead,Python,High,11,5,3,22,1,15,False,3,True,4.3,1,2,1,1,4.1511987
Documentation,Medium,Junior,Go,Critical,8,3,3,16,2,15,True,2,True,2.08333333,2,1,0,0,3.76398859
Feature Dev,Medium,Mid,JavaScript,Medium,13,5,3,26,5,18,True,1,False,3.1,3,1,0,1,5.42016562
Code Review,Medium,Mid,Go,Low,13,5,2,26,9,13,True,1,True,3.05,2,2,1,0,6.53903481
Client Meeting,High,Senior,Python,Low,3,3,2,6,9,16,True,3,False,6.41666667,0,0,2,1,1.73003985
Testing,High,Senior,Other,Low,2,2,1,4,5,9,True,2,False,4.5,0,1,1,0,1.24498894
Documentation,Medium,Senior,Java,Medium,2,3,0,4,1,9,True,0,True,3.58333333,2,0,0,1,0.8083075
Documentation,High,Mid,JavaScript,Medium,2,3,3,4,10,12,True,0,False,2.08333333,2,1,0,0,1.43250625
Feature Dev,Low,Junior,Java,Medium,2,2,1,4,6,16,True,2,False,2.375,1,1,0,0,1.10243438
Documentation,Low,Senior,JavaScript,Low,11,5,1,22,9,18,False,1,False,2.9,1,4,0,0,4.422605
Design Review,Low,Senior,Other,Critical,9,5,1,18,6,18,False,1,False,1.85,4,1,0,0,2.98874875
Client Meeting,Medium,Senior,C++,High,6,5,3,12,10,15,True,0,False,4.3,1,2,1,1,2.19284415
Testing,Medium,Senior,JavaScript,Low,2,5,3,4,1,18,False,0,True,1.85,4,1,0,0,1.52384375
Testing,Medium,Junior,Python,Critical,1,3,1,2,4,12,True,0,False,3.5,1,1,1,0,0.5
Code Review,High,Mid,Java,Medium,4,3,1,8,8,14,False,2,False,5.58333333,0,1,1,1,1.71258
Documentation,Low,Junior,Go,Low,6,3,1,12,4,15,False,2,False,3.58333333,2,0,0,1,2.41529979
Feature Dev,Medium,Senior,Python,Low,11,5,2,22,5,9,False,3,True,3.05,2,2,1,0,5.56040375
Refactoring,Low,Tech Lead,Python,Critical,3,5,3,6,9,9,False,3,False,3.1,3,1,0,1,1.39645012
Deployment,Medium,Tech Lead,Python,Medium,6,4,3,12,8,18,False,2,False,3.625,2,0,2,0,2.63405625
Documentation,Medium,Tech Lead,JavaScript,Critical,11,3,3,22,8,9,False,0,False,2.08333333,2,1,0,0,4.10532292
Testing,Low,Tech Lead,JavaScript,High,12,2,1,24,5,11,False,2,False,1.5,2,0,0,0,4.308075
Client Meeting,High,Junior,Other,Low,3,4,2,6,5,12,False,0,False,4.125,2,0,1,1,1.519518
Deployment,High,Senior,Go,High,2,3,3,4,6,11,False,0,True,5.58333333,0,1,1,1,1.0606266
Documentation,Medium,Senior,Other,Critical,12,5,2,24,9,17,False,2,True,3.9,1,2,2,0,4.21564385
Refactoring,Medium,Junior,Other,High,12,5,3,24,5,12,False,1,False,3.9,1,2,2,0,4.0961205
Deployment,High,Senior,Java,Critical,1,5,3,2,9,9,True,1,False,3.95,2,1,1,1,0.74845318
Code Review,High,Senior,Python,High,13,4,2,26,3,10,False,2,False,2.375,2,2,0,0,5.72265
Design Review,High,Senior,Go,High,7,5,2,14,2,9,False,0,False,3.05,2,2,1,0,2.9116296
Testing,High,Tech Lead,Java,Critical,5,4,0,10,2,13,False,1,False,3.625,2,0,2,0,1.761795
Refactoring,High,Senior,Go,Critical,2,3,3,4,9,16,False,0,True,3.58333333,2,0,0,1,1.12056439
Client Meeting,Low,Senior,Python,Low,10,4,2,20,9,16,False,0,False,2.375,2,2,0,0,4.2095625
Feature Dev,Medium,Mid,Other,Low,9,5,2,18,5,16,False,0,True,1.85,4,1,0,0,4.7543925
Client Meeting,Low,Tech Lead,C++,Critical,11,5,1,22,9,9,False,3,False,2.55,2,3,0,0,3.64541625
Deployment,Low,Mid,C++,Medium,6,3,3,12,6,9,False,2,False,2.08333333,2,1,0,0,2.79829167
Deployment,Low,Mid,Python,High,10,5,3,20,6,18,True,3,False,2.2,3,2,0,0,4.0696425
Design Review,Medium,Tech Lead,Other,Critical,5,2,1,10,7,15,False,3,False,3.625,1,0,1,0,1.85589797
Deployment,Low,Tech Lead,JavaScript,Critical,7,3,0,14,2,11,True,2,False,3.25,0,3,0,0,2.275875
Code Review,High,Senior,Java,High,11,3,3,22,7,12,True,2,False,2.08333333,2,1,0,0,5.37346688
Testing,Medium,Tech Lead,C++,Medium,5,3,0,10,1,10,False,0,False,2.08333333,2,1,0,0,1.99166667
Refactoring,Medium,Junior,Java,High,5,5,3,10,8,12,True,0,False,3.05,2,2,1,0,2.12788839
Refactoring,Medium,Tech Lead,C++,Medium,7,3,3,14,8,16,False,0,False,4.16666667,1,1,0,1,2.75302083
Client Meeting,Low,Tech Lead,Other,Low,13,4,3,26,9,15,False,1,True,3.5,2,1,0,1,5.56099363
Bug Fix,Medium,Mid,Java,Critical,12,3,1,24,5,14,False,0,False,4.16666667,1,1,0,1,3.56410312
Refactoring,Medium,Tech Lead,Java,Critical,8,4,1,16,8,13,True,1,True,4.5,0,2,2,0,2.78583834
Deployment,Medium,Tech Lead,Other,Medium,13,3,2,26,1,15,False,1,False,3.25,0,3,0,0,5.25
Documentation,High,Tech Lead,JavaScript,Medium,7,4,2,14,7,10,False,0,False,3.4375,1,2,1,0,3.16899
Testing,Medium,Junior,C++,Critical,11,3,3,22,1,9,False,0,False,4.33333333,1,0,2,0,3.42304917
Refactoring,High,Junior,Python,Critical,6,4,1,12,7,15,False,0,False,3.0,2,1,1,0,2.27933025
Code Review,Low,Junior,JavaScript,Low,4,3,1,8,4,15,False,1,False,3.58333333,2,0,0,1,1.62623771
Testing,High,Mid,Java,Low,13,4,2,26,7,12,False,1,True,2.8125,1,3,0,0,7.40618312
Code Review,High,Mid,Python,High,12,2,3,24,6,13,False,0,False,2.375,1,1,0,0,5.27225625
Bug Fix,Low,Senior,C++,Low,9,3,0,18,2,10,False,0,False,2.66666667,1,2,0,0,3.4452
Code Review,High,Mid,Python,Critical,5,5,3,10,4,16,False,1,False,2.55,2,3,0,0,2.35588125
Documentation,Medium,Junior,C++,High,11,5,2,22,6,13,False,3,False,3.05,2,2,1,0,4.1358375
Design Review,Medium,Senior,Java,Medium,8,3,2,16,2,14,False,0,False,3.58333333,2,0,0,1,3.06177083
Code Review,Low,Tech Lead,Go,High,6,3,2,12,4,15,False,2,False,4.16666667,1,1,0,1,2.0279175
Refactoring,Low,Senior,Java,Medium,10,3,2,20,4,14,False,0,False,1.5,3,0,0,0,3.9975
Documentation,High,Tech Lead,Python,Low,12,4,0,24,7,17,False,2,False,3.4375,1,2,1,0,5.66456963
Design Review,Medium,Junior,Other,Medium,8,3,1,16,4,12,True,0,False,5.0,1,0,1,1,2.750685
Deployment,High,Tech Lead,Java,Critical,1,5,0,2,4,17,False,0,True,4.3,1,2,1,1,0.5
Bug Fix,High,Mid,Go,High,7,4,1,14,9,9,True,2,True,2.8125,1,3,0,0,3.56025502
Documentation,High,Tech Lead,Java,Critical,10,3,3,20,6,10,True,1,False,2.08333333,2,1,0,0,4.57722344
Refactoring,Low,Tech Lead,Python,Low,7,4,3,14,5,18,True,1,False,2.8125,1,3,0,0,3.40179984
Deployment,Medium,Junior,Other,High,12,5,1,24,4,18,True,0,True,2.9,1,4,0,0,4.91397638
Feature Dev,Medium,Senior,C++,High,13,4,1,26,10,16,False,1,False,3.0,2,1,1,0,4.5199575
Refactoring,High,Tech Lead,Java,Low,10,5,1,20,7,11,True,2,False,3.05,2,2,1,0,5.25458154
